"","associatedsequences","barcodevalue","basisofrecord","bed","canonicalname","catalognumber","class","collectioncode","collectionid","collectionname","collector","commonname","continent","coordinateuncertainty","country","countrycode","county","datasetid","datecollected","datemodified","dqs","earliestageorloweststage","earliesteonorlowesteonothem","earliestepochorlowestseries","earliesteraorlowesterathem","earliestperiodorlowestsystem","etag","eventdate","family","fieldnumber","formation","genus","geologicalcontextid","geopoint.lon","geopoint.lat","group","hasImage","hasMedia","highertaxon","highestbiostratigraphiczone","individualcount","infraspecificepithet","institutioncode","institutionid","institutionname","kingdom","latestageorhigheststage","latesteonorhighesteonothem","latestepochorhighestseries","latesteraorhighesterathem","latestperiodorhighestsystem","lithostratigraphicterms","locality","lowestbiostratigraphiczone","maxdepth","maxelevation","member","mindepth","minelevation","municipality","occurrenceid","order","phylum","query","recordnumber","recordset","scientificname","sort","specificepithet","startdayofyear","stateprovince","taxonid","taxonomicstatus","taxonrank","typestatus","uuid","verbatimeventdate","verbatimlocality","version","waterbody"
"4071",NA,NA,"preservedspecimen",NA,"quercus tomentella","sd00035402","magnoliopsida",NA,"0945030a-f625-4b95-9f48-e5cb7d6eb879",NA,"david pivorunats; j dunn",NA,"north america",300,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","2003-05-28T00:00:00+00:00","2021-07-16T15:17:44.335460+00:00",0.318840579710145,NA,NA,NA,NA,NA,"383ad04fa1c5ab63e2d187ddd91f26d0d6fe4332","2003-05-28","fagaceae",NA,NA,"quercus",NA,-118.4882,32.9164,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sd",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"san clemente island; canyon below delphinium enclosure near stone",NA,NA,NA,NA,NA,456,NA,"2bc4c9a6-01b7-4455-8560-cfd3fca30d9f","fagales","tracheophyta",NA,"dp-12-03","d82fa49b-915e-4aa8-acc6-51df3d431884","quercus tomentella",NA,"tomentella",148,"california","2878206","accepted","species",NA,"b3d3f981-afdb-45b9-9010-78f0187a2271","may 28, 2003",NA,NA,NA
"4072",NA,NA,"preservedspecimen",NA,"quercus tomentella","sbbg152256","magnoliopsida",NA,"3818e0aa-b6a4-11e8-b408-001a64db2964",NA,"michael r. benedict",NA,"north america",200,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1971-06-26T00:00:00+00:00","2021-03-25T09:51:03.212168+00:00",0.289855072463768,NA,NA,NA,NA,NA,"ba5116870ac56f56395564aa2a4fc3cb763371bd","1971-06-26","fagaceae",NA,NA,"quercus",NA,-118.4447,32.8809,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sbbg",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"san clemente island: pk 1942, directly s of white rock, near triangulation pt ""alta""",NA,NA,NA,NA,NA,NA,NA,"ad99a2d9-4f81-4e7b-a04d-5ee241651e54","fagales","tracheophyta",NA,NA,"d7540872-1c53-48ac-a617-2d0739eadcbd","quercus tomentella",NA,"tomentella",177,"california","2878206","accepted","species",NA,"b412cf4d-90b4-4bb3-8647-2cf458139bb4","1971-6-26",NA,NA,NA
"4073",NA,NA,"preservedspecimen",NA,"quercus tomentella","ucsb_scirh00264","magnoliopsida",NA,"f7e112f9-92c5-455c-a6c4-709b0f8d7f73",NA,"j. leishman",NA,"north america",NA,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1978-05-07T00:00:00+00:00","2021-07-16T15:47:58.901410+00:00",0.289855072463768,NA,NA,NA,NA,NA,"e516327994f4a81cf03c6b2572fae4f6ccb01cc2","1978-05-07","fagaceae",NA,NA,"quercus",NA,-119.771088,34.016528,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"ucsb",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"found predominantly on the northern slopes on the north side, northwest facing slope above fry's harbor, santa cruz island.",NA,NA,NA,NA,NA,NA,NA,"c87cf8cc-f966-439c-8949-b238498d8cbb","fagales","tracheophyta",NA,"487","f31a5f98-efd3-476a-9627-de3add582acd","quercus tomentella",NA,"tomentella",127,"california","2878206","accepted","species",NA,"b4476581-e107-4447-9513-049f6b88516a","5/7/1978",NA,NA,NA
"4074",NA,NA,"preservedspecimen",NA,"quercus tomentella",NA,"magnoliopsida","rsa","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"mark hoefs",NA,"north america",161,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1974-09-25T00:00:00+00:00","2021-07-16T15:37:00.557998+00:00",0.304347826086957,NA,NA,NA,NA,NA,"ea29e4d8d5e9038a21fc6e3db9c0cc87c8c4896e","1974-09-25","fagaceae",NA,NA,"quercus",NA,-118.3556699,33.3635098,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"west fork of gallagher's canyon, santa catalina island.",NA,NA,NA,NA,NA,160,NA,"33794e6f-761b-4a2c-a33c-2d47b0de7b47","fagales","tracheophyta",NA,"562","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",268,"california","2878206","accepted","species",NA,"b4d5302e-996e-49ad-8ee4-08d4782ea8e0",NA,NA,NA,NA
"4075",NA,NA,"preservedspecimen",NA,"quercus tomentella","sbbg204231","magnoliopsida",NA,"3818e0aa-b6a4-11e8-b408-001a64db2964",NA,"michael r. benedict",NA,"north america",500,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1970-06-27T00:00:00+00:00","2021-07-16T15:37:27.670547+00:00",0.289855072463768,NA,NA,NA,NA,NA,"071cebcd6e755b0924669ea8b2fd3e176c014016","1970-06-27","fagaceae",NA,NA,"quercus",NA,-118.4142,33.3633,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sbbg",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa catalina island: lower cape cyn about 1.5 mi above jct with middle cyn",NA,NA,NA,NA,NA,NA,NA,"27eec9f1-9d41-448b-8677-3f82dc7135f1","fagales","tracheophyta",NA,NA,"d7540872-1c53-48ac-a617-2d0739eadcbd","quercus tomentella",NA,"tomentella",178,"california","2878206","accepted","species",NA,"b4dadfae-3080-4292-b75d-45b63813989c","june 27, 1970",NA,NA,NA
"4076",NA,NA,"preservedspecimen",NA,"quercus tomentella",NA,"magnoliopsida","vascularplants","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"michael hoefs",NA,"north america",NA,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1974-09-25T00:00:00+00:00","2021-05-20T20:59:36.786872+00:00",0.289855072463768,NA,NA,NA,NA,NA,"325d5b123e3319cef2b3ed247a25ea58cfd69d21","1974-09-25","fagaceae",NA,NA,"quercus",NA,NA,NA,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"catalina island. gallaghers canyon, lower west fork.",NA,NA,NA,NA,NA,107,NA,"30dcbdb5-b4d1-4413-9b35-ae78a8386e13","fagales","tracheophyta",NA,"557","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",268,"california","2878206","accepted","species",NA,"b4f916af-f8c2-4029-88e4-589d944010b3","9-25-74",NA,NA,NA
"4077",NA,NA,"preservedspecimen",NA,"quercus tomentella",NA,"magnoliopsida","rsa","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"mark hoefs",NA,"north america",161,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1974-09-25T00:00:00+00:00","2021-07-16T15:37:00.557998+00:00",0.304347826086957,NA,NA,NA,NA,NA,"542136442d92435b60a3ea1a26fac5cc53947d7c","1974-09-25","fagaceae",NA,NA,"quercus",NA,-118.3556699,33.3635098,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa catalina island, lower west fork of gallagher's canyon",NA,NA,NA,NA,NA,152,NA,"97e0d0cc-3846-4eae-acd5-72e0fd479b28","fagales","tracheophyta",NA,"561","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",268,"california","2878206","accepted","species",NA,"b515dfe1-bc3b-4dd3-a2fe-869042e69377",NA,NA,NA,NA
"4078",NA,NA,"preservedspecimen",NA,"quercus tomentella",NA,"magnoliopsida","rsa","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"m. b. dunkle",NA,"north america",NA,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1928-11-02T00:00:00+00:00","2021-05-20T20:59:36.786872+00:00",0.260869565217391,NA,NA,NA,NA,NA,"7fe8bcfc443b93b58c7afd7f8de6ccc23bd0bd8f","1928-11-02","fagaceae",NA,NA,"quercus",NA,NA,NA,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa catalina island, gallager's canyon.",NA,NA,NA,NA,NA,NA,NA,"43ce50e1-8131-483d-b35f-bbd3c1a3075e","fagales","tracheophyta",NA,"2028","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",307,"california","2878206","accepted","species",NA,"b591a038-d0ea-49d5-b65b-275780517747",NA,NA,NA,NA
"4079",NA,NA,"preservedspecimen",NA,"quercus tomentella",NA,"magnoliopsida","rsa","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"mark hoefs",NA,"north america",327,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1974-09-25T00:00:00+00:00","2021-07-16T15:37:00.557998+00:00",0.304347826086957,NA,NA,NA,NA,NA,"c77cc4e68ee2cdb6d9f48da806c8c1ea3eadccfa","1974-09-25","fagaceae",NA,NA,"quercus",NA,-118.360691,33.3617177,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"west fork of gallagher's canyon, santa catalina island.",NA,NA,NA,NA,NA,191,NA,"8f7ff62f-42fd-4239-951e-691e8dc8c549","fagales","tracheophyta",NA,"504","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",268,"california","2878206","accepted","species",NA,"b5d75848-23c6-4103-997c-e6b4f8f77300",NA,NA,NA,NA
"4080",NA,NA,"preservedspecimen",NA,"quercus tomentella","dav309662","magnoliopsida",NA,"cc54a5fd-2e20-4ea6-8871-b2af436d9de3",NA,"d.o. burge",NA,"north america",NA,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","2017-04-28T00:00:00+00:00","2021-03-25T09:13:09.635795+00:00",0.304347826086957,NA,NA,NA,NA,NA,"91697e4af4b46b0027f5ba6a30cff871bf5bd9ab","2017-04-28","fagaceae",NA,NA,"quercus",NA,-119.79016,34.01425,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"dav",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa barbara county: santa cruz island, roadside on valley road, w of centinela grade.",NA,NA,NA,NA,NA,370,NA,"8806f7f1-a3cc-4cf9-a009-53acc8d60eb9","fagales","tracheophyta",NA,"2254","b9ab58cf-785e-44a7-a873-1966e14a6715","quercus tomentella",NA,"tomentella",118,"california","2878206","accepted","species",NA,"b62ad5f7-c39e-4edd-bffd-1fcd0508cabe","28 apr 2017",NA,NA,NA
"4081",NA,NA,"preservedspecimen",NA,"quercus tomentella","638","magnoliopsida",NA,"3818e471-b6a4-11e8-b408-001a64db2964",NA,"f.r. fosberg",NA,"north america",257,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1931-12-11T00:00:00+00:00","2021-03-25T09:57:47.570592+00:00",0.318840579710145,NA,NA,NA,NA,NA,"a86ae02bfbc12fd4ec73849407c6a1eadb42217a","1931-12-11","fagaceae",NA,NA,"quercus",NA,-118.35258,33.3660905,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sjsu",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"gallagher's canyon rt fk, santa catalina island",NA,NA,NA,NA,NA,40,NA,"cc76d5d2-7b34-457f-be81-cb04c62172f8","fagales","tracheophyta",NA,"7155","50b0bbe4-f075-4427-8dfc-fcc469dd3e78","quercus tomentella",NA,"tomentella",345,"california","2878206","accepted","species",NA,"b6311670-1c2a-4dce-94d9-5b2454113e4b","12/11/1931",NA,NA,NA
"4082",NA,NA,"preservedspecimen",NA,"quercus tomentella","ucsb002161","magnoliopsida",NA,"f7e112f9-92c5-455c-a6c4-709b0f8d7f73",NA,"cornelius h. muller",NA,"north america",1200,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1960-04-05T00:00:00+00:00","2021-07-16T15:47:58.901410+00:00",0.289855072463768,NA,NA,NA,NA,NA,"624a3c048b6bb5c42daf9993c189c5409f0e507c","1960-04-05","fagaceae",NA,NA,"quercus",NA,-120.111,33.947,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"ucsb",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"1/2 mi e of u.s. air force radar station santa rosa island",NA,NA,NA,NA,NA,NA,NA,"88398bd4-fd0c-4179-aab6-a2adebba4608","fagales","tracheophyta",NA,"10757","f31a5f98-efd3-476a-9627-de3add582acd","quercus tomentella",NA,"tomentella",96,"california","2878206","accepted","species",NA,"b638e9c3-2a31-41ea-9f4c-21e19d07bc20",NA,NA,NA,NA
"4083",NA,NA,"preservedspecimen",NA,"quercus tomentella","sbbg205271","magnoliopsida",NA,"3818e0aa-b6a4-11e8-b408-001a64db2964",NA,"m. b. dunkle",NA,"north america",3500,"united states","usa","ventura","7ddf754f-d193-4cc9-b351-99906754a03b","1940-08-26T00:00:00+00:00","2021-03-25T09:51:03.212168+00:00",0.289855072463768,NA,NA,NA,NA,NA,"b8e6d848a0c46f5da615062b14f8f1f984f6958e","1940-08-26","fagaceae",NA,NA,"quercus",NA,-119.426,34.011,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sbbg",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"west anacapa island: upper reaches of only one cyn, west anacapa island",NA,NA,NA,NA,NA,NA,NA,"89f0f569-6082-4c2d-87e5-c96c628e5606","fagales","tracheophyta",NA,"7660","d7540872-1c53-48ac-a617-2d0739eadcbd","quercus tomentella",NA,"tomentella",239,"california","2878206","accepted","species",NA,"b654c32f-85cd-42aa-a77e-0afa712e7287","1940-8-26",NA,NA,NA
"4084",NA,NA,"preservedspecimen",NA,"quercus tomentella","sbbg205164","magnoliopsida",NA,"3818e0aa-b6a4-11e8-b408-001a64db2964",NA,"michael r. benedict",NA,"north america",200,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1971-06-26T00:00:00+00:00","2021-03-25T09:51:03.212168+00:00",0.289855072463768,NA,NA,NA,NA,NA,"3bad9e232fc50a7cd72fe796b40afea8d7de81be","1971-06-26","fagaceae",NA,NA,"quercus",NA,-118.4447,32.8809,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sbbg",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"san clemente island: pk 1942, directly s of white rock, near triangulation pt ""alta""",NA,NA,NA,NA,NA,NA,NA,"d7a93a7c-bb3c-4cb2-9a66-da003bfefafe","fagales","tracheophyta",NA,NA,"d7540872-1c53-48ac-a617-2d0739eadcbd","quercus tomentella",NA,"tomentella",177,"california","2878206","accepted","species",NA,"b6b3ebab-2b62-4c82-ab9a-40191a15dc5d","1971-6-26",NA,NA,NA
"4085",NA,NA,"preservedspecimen",NA,"quercus tomentella","dav309654","magnoliopsida",NA,"cc54a5fd-2e20-4ea6-8871-b2af436d9de3",NA,"john m. tucker",NA,"north america",NA,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1941-05-29T00:00:00+00:00","2021-03-25T09:13:09.635795+00:00",0.260869565217391,NA,NA,NA,NA,NA,"abd0266f354d29f10ee45b2ffa97c9c6f616c5e8","1941-05-29","fagaceae",NA,NA,"quercus",NA,-119.845242,34.41285,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"dav",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"small tree in section b, bed 6, near the arroyo, in santa barbara botanic garden, santa barbara, california.",NA,NA,NA,NA,NA,NA,NA,"2bcb1530-7188-4912-bc7e-176e3371a895","fagales","tracheophyta",NA,"252","b9ab58cf-785e-44a7-a873-1966e14a6715","quercus tomentella",NA,"tomentella",149,"california","2878206","accepted","species",NA,"b73cbd4f-9da4-4f2e-b12f-c3ea06689fae","29 may 1941",NA,NA,NA
"4086",NA,NA,"preservedspecimen",NA,"quercus tomentella","sbbg205250","magnoliopsida",NA,"3818e0aa-b6a4-11e8-b408-001a64db2964",NA,"m. c. hochberg",NA,"north america",1000,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1979-12-13T00:00:00+00:00","2021-03-25T09:51:03.212168+00:00",0.304347826086957,NA,NA,NA,NA,NA,"e26e615910506d860459f559571a2595dbc09ed3","1979-12-13","fagaceae",NA,NA,"quercus",NA,-119.804,34.0165,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sbbg",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa cruz island: first cyn w of la cuesta",NA,NA,NA,NA,NA,NA,NA,"8f4bce0c-bbe2-42df-988c-7d5b41bbc3e8","fagales","tracheophyta",NA,"1013","d7540872-1c53-48ac-a617-2d0739eadcbd","quercus tomentella",NA,"tomentella",347,"california","2878206","accepted","species",NA,"b7ff88ae-7e19-48e5-b9e1-f2e59f1f3c7f","1979-12-13",NA,NA,NA
"4087",NA,NA,"preservedspecimen",NA,"quercus tomentella","ucsb002154","magnoliopsida",NA,"f7e112f9-92c5-455c-a6c4-709b0f8d7f73",NA,"mcminn, h.",NA,"north america",9500,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1932-04-21T00:00:00+00:00","2021-07-16T15:47:58.901410+00:00",0.27536231884058,NA,NA,NA,NA,NA,"6cb2fc0237e3429ca91760171354e8b989c5113d","1932-04-21","fagaceae",NA,NA,"quercus",NA,-119.73,34.01,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"ucsb",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa cruz island",NA,NA,NA,NA,NA,NA,NA,"072692c1-0d0f-4e39-b842-6e2c543d04b0","fagales","tracheophyta",NA,"2818","f31a5f98-efd3-476a-9627-de3add582acd","quercus tomentella",NA,"tomentella",112,"california","2878206","accepted","species",NA,"b8895806-a240-4e28-9224-699b21db915a",NA,NA,NA,NA
"4088",NA,NA,"preservedspecimen",NA,"quercus tomentella","469615","magnoliopsida","botany",NA,NA,"b. trask",NA,"north america",NA,"united states","usa",NA,"7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2019-09-22T23:50:38.872592+00:00",0.202898550724638,NA,NA,NA,NA,NA,"7b789bf0a4d6fb7d6724a372b04e37dc43894ecc",NA,"fagaceae",NA,NA,"quercus",NA,NA,NA,NA,TRUE,TRUE,"plantae, dicotyledonae, fagales, fagaceae",NA,1,NA,"us","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"plantae",NA,NA,NA,NA,NA,NA,"san clemente island.",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/389047dc2-f47f-4fd6-81dd-eeff174ad28c","fagales","tracheophyta",NA,"318","a6eee223-cf3b-4079-8bb2-b77dad8cae9d","quercus tomentella",NA,"tomentella",NA,"california","2878206","accepted","species",NA,"b8a85d6c-9732-473a-8cfe-733fa68b5e8d",NA,NA,NA,NA
"4089",NA,NA,"preservedspecimen",NA,"quercus tomentella","rsa0059592","magnoliopsida","pom","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"a. w. anthony",NA,"north america",NA,"mexico","mex",NA,"7ddf754f-d193-4cc9-b351-99906754a03b",NA,"2021-05-20T20:59:36.786872+00:00",0.246376811594203,NA,NA,NA,NA,NA,"50cc4b3527486e1ef6c75ee8794342d9d8ab31db","1896-07-00","fagaceae",NA,NA,"quercus",NA,NA,NA,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"guadalupe island.",NA,NA,NA,NA,NA,NA,NA,"0d283351-4573-47bf-994f-f02bc9d82d19","fagales","tracheophyta",NA,"s.n.","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",NA,"baja california","2878206","accepted","species",NA,"b98debce-094e-4c3a-bbfc-5096e53d0ddb","july-october 1896",NA,NA,NA
"4090",NA,NA,"preservedspecimen",NA,"quercus tomentella","ucsb002174","magnoliopsida",NA,"f7e112f9-92c5-455c-a6c4-709b0f8d7f73",NA,"james k. mcpherson",NA,"north america",4500,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1967-04-15T00:00:00+00:00","2021-07-16T15:47:58.901410+00:00",0.27536231884058,NA,NA,NA,NA,NA,"5117d070416a2f4fab01265831f9264ae8d3350d","1967-04-15","fagaceae",NA,NA,"quercus",NA,-119.75,34.005,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"ucsb",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"central valley between centinella and stanton ranch; santa cruz island",NA,NA,NA,NA,NA,NA,NA,"0ac0e45d-e13d-4416-8114-36349c6c20b0","fagales","tracheophyta",NA,"284","f31a5f98-efd3-476a-9627-de3add582acd","quercus tomentella",NA,"tomentella",105,"california","2878206","accepted","species",NA,"b9c647d4-0150-47cd-9622-99a3dd6f1242",NA,NA,NA,NA
"4091",NA,NA,"preservedspecimen",NA,"quercus tomentella",NA,"magnoliopsida","rsa","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,"ralph hoffmann",NA,"north america",NA,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1930-11-08T00:00:00+00:00","2021-07-16T15:37:00.557998+00:00",0.260869565217391,NA,NA,NA,NA,NA,"95a7603ee9cac6fc6ee5c5f561769ca4a018b2b5","1930-11-08","fagaceae",NA,NA,"quercus",NA,NA,NA,NA,FALSE,FALSE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"rsa",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa cruz island. valdez canyon, 1 miles south of junction with east branch",NA,NA,NA,NA,NA,NA,NA,"8ae5e9f3-da74-43da-be89-a7417b7fc8d1","fagales","tracheophyta",NA,"200","a4e6033a-d1eb-46d3-869d-7c0328f09aa7","quercus tomentella",NA,"tomentella",312,"california","2878206","accepted","species",NA,"b9dc36bb-a3e3-485b-b7b7-27e101092256",NA,NA,NA,NA
"4092",NA,NA,"preservedspecimen",NA,"quercus tomentella","sbbg205287","magnoliopsida",NA,"3818e0aa-b6a4-11e8-b408-001a64db2964",NA,"michael r. benedict",NA,"north america",500,"united states","usa","santa barbara","7ddf754f-d193-4cc9-b351-99906754a03b","1968-01-07T00:00:00+00:00","2021-03-25T09:51:03.212168+00:00",0.289855072463768,NA,NA,NA,NA,NA,"0171261da006c3129b0a5b65edf1f29b39456a7c","1968-01-07","fagaceae",NA,NA,"quercus",NA,-119.8442,34.0548,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"sbbg",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"santa cruz island: alta 2",NA,NA,NA,NA,NA,NA,NA,"b961c402-b76e-43e5-aae4-f8f911ce773b","fagales","tracheophyta",NA,NA,"d7540872-1c53-48ac-a617-2d0739eadcbd","quercus tomentella",NA,"tomentella",7,"california","2878206","accepted","species",NA,"b9dfa4c6-8ae9-45cc-b180-e8a7abb6fe87","1968-1-7",NA,NA,NA
"4093",NA,NA,"preservedspecimen",NA,"quercus tomentella","dav309665","magnoliopsida",NA,"cc54a5fd-2e20-4ea6-8871-b2af436d9de3",NA,"larry debuhr; gary wallace",NA,"north america",1000,"united states","usa","los angeles","7ddf754f-d193-4cc9-b351-99906754a03b","1972-09-02T00:00:00+00:00","2021-03-25T09:13:09.635795+00:00",0.318840579710145,NA,NA,NA,NA,NA,"4049764c38d90ecfa508e29e9b5cf853a7fbdc20","1972-09-02","fagaceae",NA,NA,"quercus",NA,-118.488776,32.918309,NA,TRUE,TRUE,"organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|fagales|fagaceae|quercus",NA,NA,NA,"dav",NA,NA,"plantae",NA,NA,NA,NA,NA,NA,"san clemente island, los angeles co; on rocky canyon walls in the second large canyon south of lemon tank. on santa cruz, santa rosa, santa catalina, san clemente island, and the guadalupe island.",NA,NA,NA,NA,NA,366,NA,"ucd47346","fagales","tracheophyta",NA,"700","b9ab58cf-785e-44a7-a873-1966e14a6715","quercus tomentella",NA,"tomentella",246,"california","2878206","accepted","species",NA,"ba598dd3-43d0-4b9e-a7e2-c6b67ce39f5a","2 sep 1972",NA,NA,NA
